ring_id   nest_id   star_count
   9607     10955       307060
   9608     10956       326395
   9609     10951       348473
   9610     10960       370071
   9611     10875       399654
   9612     10876       441873
   9613     10871       487101
   9614     11040       547010
   9615     11019       616086
   9616     11020       694518
   9617     11015       760572
   9618     11024       819446
   9619     10683      1010689
   9620     10684      1070842
   9621     10679      1564530
   9622     10720      2125250
   9623     10699      2529276
   9624     10700      3508967
   9625     10695      5132607
   9626     10704      8756830
   9627     10619     19875324
   9628     10620     31536669
   9629     10615     24544705
   9630      7200     76390768
   9631      7179     66830672
   9632      7180     28875122
   9633      7175     12883996
   9634      7184      6479140
   9635     11963      3775438
   9636     11964      2603566
   9637     11959      1915707
   9638     12000      1446042
   9639     11979      1126412
   9640     11980       886244
   9641     11975       701797
   9642     11984       586317
   9643     11899       494860
   9644     11900       417661
   9645     11895       367014
   9646     12064       321586
   9647     12043       275221
   9648     12044       240900
   9649     12039       211982
   9650     12048       191081
   9651     11707       176220
   9652     11708       162976
   9653     11703       150433
   9654     11744       139474
   9655     11723       128982
   9656     11724       120040
   9657     11719       112400
   9658     11728       105827
   9659     11643        99281
   9660     11644        94298
   9661     11639        89436
   9662      4128        85782
   9663      4107        82832
   9664      4102        78900
   9665      4101        76476
   9666      8890        74954
   9667      8889        73095
   9668      8886        70869
   9669      8885        69974
   9670      8906        68935
   9671      8905        68274
   9672      8902        68165
   9673      8901        68029
   9674      8826        68467
   9675      8825        68486
   9676      8822        68839
   9677      8821        69367
   9678      8970        70127
   9679      8969        71531
   9680      8966        73270
   9681      8965        75265
   9682      8634        77828
   9683      8633        80527
   9684      8630        83121
